# Browser-behavior acceptance oracle for every product panel in docked and detached windows.
# status: PASS = the pinned HTML/Blitz path is sufficient and present; ADAPTER = Motolii must map browser behavior to product meaning; N_A = the operation has no product meaning (reason is mandatory).
# implementation: CLOSED_TEST = exercised by a focused test; CLOSED_STATIC = present in the current source path; PARTIAL = only part of the acceptance exists; REQUIRED = no complete implementation is present; NONE_BY_DESIGN = deliberately absent.
# ADAPTER is a responsibility classification, not a completion claim; only CLOSED_TEST or CLOSED_STATIC is closed. For an N_A row, REQUIRED means the key/event still needs a scope guard so it cannot leak into another panel's meaning.
# HTML and Pointer Events define the browser/platform baseline; APG defines authored composite-widget keyboard and accessibility behavior; PRODUCT defines the editor-specific commit and Undo meaning.
# sources: APG_GRID=https://www.w3.org/WAI/ARIA/apg/patterns/grid/; APG_TABS=https://www.w3.org/WAI/ARIA/apg/patterns/tabs/; APG_MENU=https://www.w3.org/WAI/ARIA/apg/patterns/menubar/; APG_KEYS=https://www.w3.org/WAI/ARIA/apg/practices/keyboard-interface/; POINTER=https://www.w3.org/TR/pointerevents/; HTML=https://html.spec.whatwg.org/multipage/interaction.html; REDUCED=https://www.w3.org/WAI/WCAG21/Techniques/css/C39.html; PRODUCT=docs/ui-interaction-language.md
# reconciled: 2026-09-05; implementations share panel_body across docked/detached roots; CLOSED_TEST may name one representative shared-path regression.
id	surface	window_mode	interaction	status	implementation	oracle	acceptance	evidence_or_gap
BO-0448	Timeline	detached	marquee_range	ADAPTER	CLOSED_STATIC	POINTER+PRODUCT	Blank drag shows a marquee and on release selects intersecting unlocked keys and layers; empty plain marquee clears both domains.	ui/timeline_widget.rs marquee and select_inside
BO-0449	Timeline	detached	cmd_a	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Cmd/Ctrl+A selects every item in the active Timeline selection domain; key focus selects visible keys, otherwise layers.	GUI Timeline key-domain Cmd+A test
BO-0450	Timeline	detached	escape	ADAPTER	CLOSED_TEST	APG_KEYS+POINTER+PRODUCT	Escape cancels the innermost preview or gesture first, then clears the active selection on a later press.	ui/commands.rs cancel_interactions and gui repeated_escape tests
BO-0451	Timeline	detached	delete	ADAPTER	CLOSED_STATIC	PRODUCT	Delete removes selected keyframes when that domain is nonempty, otherwise selected editable layers, with one Undo boundary.	ui/commands.rs delete and selected_keys
BO-0452	Timeline	detached	enter_activation	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Enter on a layer row opens rename; Enter on a key or canvas requires an explicit command and must not leak.	GUI Enter rename test; focused canvas has no implicit Enter edit
BO-0453	Timeline	detached	double_click_activation	ADAPTER	CLOSED_STATIC	PRODUCT	Double-clicking a layer name opens rename; double-clicking canvas content performs only a separately specified typed edit.	Timeline names own rename double-click; canvas double-click has no untyped edit path
BO-0454	Timeline	detached	arrow_navigation	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	Up/Down move layer selection; Left/Right step time; focused layer rows retain their own selection behavior.	ui/functions/table.rs and ui/timeline_shell.rs
BO-0455	Timeline	detached	home_end	ADAPTER	CLOSED_STATIC	PRODUCT	Home and End seek to composition start and end when no text editor or local composite owns the key.	ui/functions/table.rs and ui/commands.rs
BO-0456	Timeline	detached	tab_forward	PASS	CLOSED_STATIC	HTML+APG_KEYS	Tab order moves to the next visible enabled focusable control in the single-panel window; hidden content and the absent dock strip are skipped.	pinned Blitz sequential focus navigation and real semantic controls
BO-0457	Timeline	detached	shift_tab	PASS	CLOSED_STATIC	HTML+APG_KEYS	Tab order moves to the previous visible enabled focusable control in the single-panel window; hidden content and the absent dock strip are skipped.	pinned Blitz sequential focus navigation; gui shift_tab_goes_back test
BO-0458	Timeline	detached	wheel_scroll	ADAPTER	CLOSED_STATIC	PRODUCT	Wheel scrolls tracks, horizontal delta moves time, and primary-modifier wheel zooms around the pointer with line and pixel deltas normalized.	ui/timeline_shell.rs and ui/timeline_widget.rs wheel_pixels
BO-0459	Timeline	detached	keyboard_scroll	ADAPTER	CLOSED_TEST	APG_GRID+PRODUCT	PageUp/PageDown scroll visible track pages while preserving active selection and time.	timeline keyboard_surface PageUp/PageDown test
BO-0460	Timeline	detached	focus_reveal	ADAPTER	CLOSED_TEST	APG_KEYS	Keyboard selection has a bounded focus proxy that remains visible and represents the active canvas item.	SurfaceView focus proxy and GUI focus/name test
BO-0461	Timeline	detached	outside_click	ADAPTER	CLOSED_STATIC	PRODUCT	Plain blank click or empty plain marquee clears layer and key selection; additive blank action preserves it.	ui/timeline_widget.rs blank and marquee branches
BO-0462	Timeline	detached	outside_release	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Captured direct manipulation keeps receiving moves outside the element and commits or cancels exactly once on outside-window release.	SurfaceCapture relays matching Timeline terminal once
BO-0463	Timeline	detached	pointer_cancel	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	pointercancel rolls back preview, clears local drag or marquee and shared capture, and emits no Document commit.	Timeline foreign-up/matching-cancel rollback test
BO-0464	Timeline	detached	focus_loss	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Window focus loss cancels active preview or gesture, clears transients and held modifiers, and preserves committed Document state.	ui/app.rs Host callback and gui focus-loss cancellation tests
BO-0465	Timeline	detached	multi_pointer_identity	ADAPTER	CLOSED_TEST	POINTER	Each direct or discrete interaction is owned by one pointerId and isPrimary; other pointers cannot move terminate or synthesize its click.	Timeline and SurfaceCapture retain pointer id/isPrimary and reject foreign terminals
BO-0466	Timeline	detached	click_target_integrity	ADAPTER	CLOSED_TEST	POINTER+HTML	A click is dispatched only when a valid primary down/up sequence belongs to the same enabled activation target.	Timeline arms one primary pointer and separates modifier toggle from drag
BO-0467	Timeline	detached	cmd_undo_redo	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+Z and Shift+Cmd/Ctrl+Z cancel transient preview first and move exactly one Document history step; a text editor owns its local editing history.	ui/commands.rs preflight and gui repeated undo/redo tests
BO-0468	Timeline	detached	cmd_duplicate	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+D duplicates the active Timeline selection domain once and remaps internal references.	GUI Timeline key-domain Cmd+D preserves spacing and commits one Undo; layer structural duplicate tests remain
BO-0469	Timeline	detached	cmd_cut_copy_paste	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Cmd/Ctrl+C X V act on the active selection domain, preserve typed identity, preflight transient state, and create one Undo boundary for Cut or Paste.	typed layer/key clipboard tests and GUI command flows
BO-0470	Timeline	detached	cmd_find	N_A	NONE_BY_DESIGN	PRODUCT	Timeline has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.	Timeline has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.
BO-0471	Timeline	detached	resize_reflow	ADAPTER	CLOSED_STATIC	PRODUCT	Surface geometry recomputes from the actual viewport on resize without animating direct manipulation coordinates.	surface paint receives width height scale; direct motion token is zero
BO-0472	Timeline	detached	reduced_motion	ADAPTER	CLOSED_TEST	REDUCED	The platform reduce-motion preference sets all decorative UI motion durations to zero while playback scrub and direct data motion remain functional.	ui/tokens.rs system_prefers_reduced_motion and token tests; applied in main and detached roots
BO-0473	Timeline	detached	focus_visible	ADAPTER	CLOSED_STATIC	APG_KEYS	The focus proxy for the custom surface has a persistent visible indicator distinct from selection.	styles.css custom-surface focus and surface-stack focus-within rings
BO-0474	Timeline	detached	ax_semantics	ADAPTER	CLOSED_TEST	APG_GRID+APG_KEYS	Only bounded visible canvas items become named focusable accessibility nodes with selected disabled and positional state.	bounded visible Timeline key option proxies expose name, selection, lock and position; GUI proxy test
BO-0475	Timeline	detached	ax_actions	ADAPTER	CLOSED_TEST	APG_KEYS	Assistive actions focus select activate and adjust the same typed intents as pointer and keyboard for visible canvas items.	AccessKit proxy click restores typed KeySel through TimelineMsg::SelectKeys
BO-0476	Timeline	detached	context_menu	ADAPTER	CLOSED_STATIC	APG_MENU+PRODUCT	Secondary click targets the concrete layer or key under the pointer, opens one menu, and Escape or outside click closes it without click-through.	ui/contracts.rs typed MenuTarget; ui/context_menu.rs; gui menu tests
BO-0477	Desk	docked	window_state_identity	ADAPTER	CLOSED_STATIC	PRODUCT	The same Document selection and panel semantic state survive dock detach reattach and sibling-window edits.	ui/session.rs Session plus ui/app.rs panel_body and wire_windows
BO-0478	Desk	docked	single_click_selection	N_A	NONE_BY_DESIGN	PRODUCT	Desk projects or edits the shared selection and has no independent selectable collection.	Desk projects or edits the shared selection and has no independent selectable collection.
BO-0479	Desk	docked	cmd_click_toggle	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.	Desk has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.
BO-0480	Desk	docked	shift_click_range	N_A	NONE_BY_DESIGN	PRODUCT	Desk exposes editors or actions rather than a linearly ordered selectable collection.	Desk exposes editors or actions rather than a linearly ordered selectable collection.
BO-0481	Desk	docked	shift_arrow_range	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no ordered selection anchor for Shift-arrow extension.	Desk has no ordered selection anchor for Shift-arrow extension.
BO-0482	Desk	docked	marquee_range	N_A	NONE_BY_DESIGN	PRODUCT	Desk contains controls or projections rather than spatially selectable items.	Desk contains controls or projections rather than spatially selectable items.
BO-0483	Desk	docked	cmd_a	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Outside text editing Cmd/Ctrl+A selects all Document layers; inside a text field the native editor owns Select All.	ui/functions/table.rs SelectAll plus ui/app.rs typing guard
BO-0484	Desk	docked	escape	ADAPTER	CLOSED_STATIC	APG_KEYS+PRODUCT	Escape closes one manually opened drawer or field before shared selection changes.	ui/app.rs DeskState::Open branch
BO-0485	Desk	docked	delete	ADAPTER	CLOSED_STATIC	PRODUCT	Outside a text editor Delete removes the shared editable layer selection through one Document command; a text editor owns character deletion.	ui/commands.rs delete plus ui/app.rs typing guard
BO-0486	Desk	docked	enter_activation	ADAPTER	CLOSED_TEST	HTML+APG_KEYS	Enter activates the focused Desk button or editor without triggering a global command.	ui/keys.rs activate_focused_control and semantic buttons
BO-0487	Desk	docked	double_click_activation	N_A	NONE_BY_DESIGN	PRODUCT	Desk commands use one click or Enter; notes expose an explicit Edit action, so double-click has no separate result.	Desk commands use one click or Enter; notes expose an explicit Edit action, so double-click has no separate result.
BO-0488	Desk	docked	arrow_navigation	ADAPTER	CLOSED_TEST	APG_GRID	Arrows move within a focused Desk grid such as Blend or History while keeping one tab stop.	desk roving spatial-grid test
BO-0489	Desk	docked	home_end	ADAPTER	CLOSED_TEST	APG_GRID	Home and End move to the first and last item of the focused Desk composite without changing Document time.	desk roving Home/End test
BO-0490	Desk	docked	tab_forward	PASS	CLOSED_TEST	HTML+APG_KEYS	Tab order moves to the next visible enabled focusable control; the active dock tab is one roving stop and hidden content is skipped.	pinned Blitz sequential focus navigation and real semantic controls
BO-0491	Desk	docked	shift_tab	PASS	CLOSED_TEST	HTML+APG_KEYS	Tab order moves to the previous visible enabled focusable control; the active dock tab is one roving stop and hidden content is skipped.	pinned Blitz sequential focus navigation; gui shift_tab_goes_back test
BO-0492	Desk	docked	wheel_scroll	PASS	CLOSED_STATIC	HTML	Wheel scrolls the nearest Inspector or Desk overflow container without moving the Document timeline.	ui/styles.css overflow containers plus pinned Blitz scrolling
BO-0493	Desk	docked	keyboard_scroll	ADAPTER	CLOSED_STATIC	APG_KEYS	PageUp/PageDown or focused-composite arrows scroll/reveal content without requiring a pointer wheel.	Desk composites consume PageUp/PageDown through page_scroll on their mounted region
BO-0494	Desk	docked	focus_reveal	ADAPTER	CLOSED_STATIC	APG_KEYS	Focused deep controls remain visible after Tab, panel activation, rerender, and field close.	Desk FocusableItems focus_and_reveal and field focus restoration
BO-0495	Desk	docked	outside_click	ADAPTER	CLOSED_TEST	PRODUCT	Clicking outside a note field commits it once; a persistent Desk drawer stays open until explicit close or Escape.	ui/keys.rs commit_field_outside and gui note test
BO-0496	Desk	docked	outside_release	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Ease direct manipulation terminates once outside its widget and leaves no preview or capture.	Ease capture outside/focus-loss terminal tests
BO-0497	Desk	docked	pointer_cancel	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	pointercancel clears an Ease or button press without committing or leaving preview state.	Ease matching pointer cancel restores state without commit
BO-0498	Desk	docked	focus_loss	ADAPTER	CLOSED_TEST	APG_KEYS+PRODUCT	Window focus loss commits a note field or cancels Ease preview and clears modifier state without closing persistent content.	Host focus-loss path and shared GestureSurface
BO-0499	Desk	docked	multi_pointer_identity	ADAPTER	CLOSED_TEST	POINTER	Each direct or discrete interaction is owned by one pointerId and isPrimary; other pointers cannot move terminate or synthesize its click.	Ease handle and preset tests reject foreign pointer identities
BO-0500	Desk	docked	click_target_integrity	ADAPTER	CLOSED_TEST	POINTER+HTML	A click is dispatched only when a valid primary down/up sequence belongs to the same enabled activation target.	Ease preset same pointer/cell test plus SemanticButton armed-target guard
BO-0501	Desk	docked	cmd_undo_redo	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+Z and Shift+Cmd/Ctrl+Z cancel transient preview first and move exactly one Document history step; a text editor owns its local editing history.	ui/commands.rs preflight and gui repeated undo/redo tests
BO-0502	Desk	docked	cmd_duplicate	ADAPTER	CLOSED_STATIC	PRODUCT	Cmd/Ctrl+D duplicates the shared selected editable layers once and keeps the resulting copies selected.	ui/commands.rs duplicate_layers
BO-0503	Desk	docked	cmd_cut_copy_paste	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Text editors use native Cut Copy Paste; outside them the active product selection uses a typed clipboard payload and one Document command.	native note field owns text clipboard; typed layer/key command flows own product selection
BO-0504	Desk	docked	cmd_find	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.	Desk has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.
BO-0505	Desk	docked	resize_reflow	PASS	CLOSED_STATIC	HTML	Normal CSS layout and overflow recompute at the actual docked or detached viewport size.	shared panel_body and Blitz/Taffy layout
BO-0506	Desk	docked	reduced_motion	ADAPTER	CLOSED_TEST	REDUCED	The platform reduce-motion preference sets all decorative UI motion durations to zero while playback scrub and direct data motion remain functional.	ui/tokens.rs system_prefers_reduced_motion and token tests; applied in main and detached roots
BO-0507	Desk	docked	focus_visible	ADAPTER	CLOSED_STATIC	APG_KEYS	Every keyboard-focusable control has a visible focus indicator; :focus fallback covers pinned Blitz lacking :focus-visible.	ui/styles.css focus-visible plus focus fallback selectors
BO-0508	Desk	docked	ax_semantics	ADAPTER	CLOSED_STATIC	APG_GRID+APG_KEYS	Desk drawers grids notes references and current state have named roles selected state and one predictable focus route.	Desk drawers expose named toolbars, roving controls, alt text, selected state and semantic edit buttons
BO-0509	Desk	docked	ax_actions	ADAPTER	CLOSED_TEST	APG_KEYS	AccessKit Click Focus and Blur invoke the same semantic button and selection paths as keyboard activation.	keys::act routes Click/Focus/Blur and adjust/scroll actions through the same semantic controls
BO-0510	Desk	docked	context_menu	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.	Desk has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.
BO-0511	Desk	detached	window_state_identity	ADAPTER	CLOSED_STATIC	PRODUCT	The same Document selection and panel semantic state survive dock detach reattach and sibling-window edits.	ui/session.rs Session plus ui/app.rs panel_body and wire_windows
BO-0512	Desk	detached	single_click_selection	N_A	NONE_BY_DESIGN	PRODUCT	Desk projects or edits the shared selection and has no independent selectable collection.	Desk projects or edits the shared selection and has no independent selectable collection.
BO-0513	Desk	detached	cmd_click_toggle	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.	Desk has no independent collection selection; the shared layer selection remains owned by Stage and Timeline.
BO-0514	Desk	detached	shift_click_range	N_A	NONE_BY_DESIGN	PRODUCT	Desk exposes editors or actions rather than a linearly ordered selectable collection.	Desk exposes editors or actions rather than a linearly ordered selectable collection.
BO-0515	Desk	detached	shift_arrow_range	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no ordered selection anchor for Shift-arrow extension.	Desk has no ordered selection anchor for Shift-arrow extension.
BO-0516	Desk	detached	marquee_range	N_A	NONE_BY_DESIGN	PRODUCT	Desk contains controls or projections rather than spatially selectable items.	Desk contains controls or projections rather than spatially selectable items.
BO-0517	Desk	detached	cmd_a	ADAPTER	CLOSED_STATIC	APG_GRID+PRODUCT	Outside text editing Cmd/Ctrl+A selects all Document layers; inside a text field the native editor owns Select All.	ui/functions/table.rs SelectAll plus ui/app.rs typing guard
BO-0518	Desk	detached	escape	ADAPTER	CLOSED_STATIC	APG_KEYS+PRODUCT	Escape closes one manually opened drawer or field before shared selection changes.	detached root closes one DeskState::Open drawer before shared selection handling
BO-0519	Desk	detached	delete	ADAPTER	CLOSED_STATIC	PRODUCT	Outside a text editor Delete removes the shared editable layer selection through one Document command; a text editor owns character deletion.	ui/commands.rs delete plus ui/app.rs typing guard
BO-0520	Desk	detached	enter_activation	ADAPTER	CLOSED_TEST	HTML+APG_KEYS	Enter activates the focused Desk button or editor without triggering a global command.	ui/keys.rs activate_focused_control and semantic buttons
BO-0521	Desk	detached	double_click_activation	N_A	NONE_BY_DESIGN	PRODUCT	Desk commands use one click or Enter; notes expose an explicit Edit action, so double-click has no separate result.	Desk commands use one click or Enter; notes expose an explicit Edit action, so double-click has no separate result.
BO-0522	Desk	detached	arrow_navigation	ADAPTER	CLOSED_TEST	APG_GRID	Arrows move within a focused Desk grid such as Blend or History while keeping one tab stop.	desk roving spatial-grid test
BO-0523	Desk	detached	home_end	ADAPTER	CLOSED_TEST	APG_GRID	Home and End move to the first and last item of the focused Desk composite without changing Document time.	desk roving Home/End test
BO-0524	Desk	detached	tab_forward	PASS	CLOSED_STATIC	HTML+APG_KEYS	Tab order moves to the next visible enabled focusable control in the single-panel window; hidden content and the absent dock strip are skipped.	pinned Blitz sequential focus navigation and real semantic controls
BO-0525	Desk	detached	shift_tab	PASS	CLOSED_STATIC	HTML+APG_KEYS	Tab order moves to the previous visible enabled focusable control in the single-panel window; hidden content and the absent dock strip are skipped.	pinned Blitz sequential focus navigation; gui shift_tab_goes_back test
BO-0526	Desk	detached	wheel_scroll	PASS	CLOSED_STATIC	HTML	Wheel scrolls the nearest Inspector or Desk overflow container without moving the Document timeline.	ui/styles.css overflow containers plus pinned Blitz scrolling
BO-0527	Desk	detached	keyboard_scroll	ADAPTER	CLOSED_STATIC	APG_KEYS	PageUp/PageDown or focused-composite arrows scroll/reveal content without requiring a pointer wheel.	Desk composites consume PageUp/PageDown through page_scroll on their mounted region
BO-0528	Desk	detached	focus_reveal	ADAPTER	CLOSED_STATIC	APG_KEYS	Focused deep controls remain visible after Tab, panel activation, rerender, and field close.	Desk FocusableItems focus_and_reveal and field focus restoration
BO-0529	Desk	detached	outside_click	ADAPTER	CLOSED_TEST	PRODUCT	Clicking outside a note field commits it once; a persistent Desk drawer stays open until explicit close or Escape.	ui/keys.rs commit_field_outside and gui note test
BO-0530	Desk	detached	outside_release	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	Ease direct manipulation terminates once outside its widget and leaves no preview or capture.	Ease capture outside/focus-loss terminal tests
BO-0531	Desk	detached	pointer_cancel	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	pointercancel clears an Ease or button press without committing or leaving preview state.	Ease matching pointer cancel restores state without commit
BO-0532	Desk	detached	focus_loss	ADAPTER	CLOSED_TEST	APG_KEYS+PRODUCT	Window focus loss commits a note field or cancels Ease preview and clears modifier state without closing persistent content.	Host focus-loss path and shared GestureSurface
BO-0533	Desk	detached	multi_pointer_identity	ADAPTER	CLOSED_TEST	POINTER	Each direct or discrete interaction is owned by one pointerId and isPrimary; other pointers cannot move terminate or synthesize its click.	Ease handle and preset tests reject foreign pointer identities
BO-0534	Desk	detached	click_target_integrity	ADAPTER	CLOSED_TEST	POINTER+HTML	A click is dispatched only when a valid primary down/up sequence belongs to the same enabled activation target.	Ease preset same pointer/cell test plus SemanticButton armed-target guard
BO-0535	Desk	detached	cmd_undo_redo	ADAPTER	CLOSED_TEST	PRODUCT	Cmd/Ctrl+Z and Shift+Cmd/Ctrl+Z cancel transient preview first and move exactly one Document history step; a text editor owns its local editing history.	ui/commands.rs preflight and gui repeated undo/redo tests
BO-0536	Desk	detached	cmd_duplicate	ADAPTER	CLOSED_STATIC	PRODUCT	Cmd/Ctrl+D duplicates the shared selected editable layers once and keeps the resulting copies selected.	ui/commands.rs duplicate_layers
BO-0537	Desk	detached	cmd_cut_copy_paste	ADAPTER	CLOSED_TEST	HTML+PRODUCT	Text editors use native Cut Copy Paste; outside them the active product selection uses a typed clipboard payload and one Document command.	native note field owns text clipboard; typed layer/key command flows own product selection
BO-0538	Desk	detached	cmd_find	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.	Desk has no accepted panel-local search collection; Cmd/Ctrl+F is not assigned until a concrete searchable domain exists.
BO-0539	Desk	detached	resize_reflow	PASS	CLOSED_STATIC	HTML	Normal CSS layout and overflow recompute at the actual docked or detached viewport size.	shared panel_body and Blitz/Taffy layout
BO-0540	Desk	detached	reduced_motion	ADAPTER	CLOSED_TEST	REDUCED	The platform reduce-motion preference sets all decorative UI motion durations to zero while playback scrub and direct data motion remain functional.	ui/tokens.rs system_prefers_reduced_motion and token tests; applied in main and detached roots
BO-0541	Desk	detached	focus_visible	ADAPTER	CLOSED_STATIC	APG_KEYS	Every keyboard-focusable control has a visible focus indicator; :focus fallback covers pinned Blitz lacking :focus-visible.	ui/styles.css focus-visible plus focus fallback selectors
BO-0542	Desk	detached	ax_semantics	ADAPTER	CLOSED_STATIC	APG_GRID+APG_KEYS	Desk drawers grids notes references and current state have named roles selected state and one predictable focus route.	Desk drawers expose named toolbars, roving controls, alt text, selected state and semantic edit buttons
BO-0543	Desk	detached	ax_actions	ADAPTER	CLOSED_TEST	APG_KEYS	AccessKit Click Focus and Blur invoke the same semantic button and selection paths as keyboard activation.	keys::act routes Click/Focus/Blur and adjust/scroll actions through the same semantic controls
BO-0544	Desk	detached	context_menu	N_A	NONE_BY_DESIGN	PRODUCT	Desk has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.	Desk has no accepted item-specific secondary menu; its available operations remain explicit controls or editors.
BO-0545	DockTabs	docked	tab_roles	ADAPTER	CLOSED_STATIC	APG_TABS	Every tile exposes tablist tab tabpanel aria-selected aria-controls and aria-labelledby relationships.	ui/dock_hit.rs
BO-0546	DockTabs	docked	roving_tabindex	ADAPTER	CLOSED_STATIC	APG_TABS	Only the active tab is in sequential focus order.	ui/dock_hit.rs tabindex 0 or -1
BO-0547	DockTabs	docked	arrow_home_end	ADAPTER	CLOSED_TEST	APG_TABS	Left Right wrap and Home End activate and focus the corresponding panel tab.	ui/dock_hit.rs plus gui tab_arrows_switch_panels
BO-0548	DockTabs	docked	pointer_focus_activation	ADAPTER	CLOSED_TEST	HTML+APG_TABS	Primary press activates and focuses the same tab without entering drag mode below slop.	ui/dock_hit.rs plus gui pressing_a_dock_tab_focuses_the_tab_without_breaking_its_tap
BO-0549	DockTabs	docked	tab_delete	N_A	NONE_BY_DESIGN	APG_TABS+PRODUCT	Built-in product panels are hidden detached or rearranged through explicit View and dock actions; Delete never destroys a panel definition.	Panel is a fixed eight-value enum and View menu owns visibility
BO-0550	DockTabs	docked	drag_reorder_or_split	ADAPTER	CLOSED_TEST	POINTER+PRODUCT	A primary drag after slop shows a ghost and five dock zones and commits one layout change on release.	ui/app.rs and gui dock tests
BO-0551	DockTabs	detached	close_reattach	ADAPTER	CLOSED_STATIC	PRODUCT	Closing a detached panel returns it to its saved dock location and restores focus to the main window.	ui/host.rs CloseRequested plus ui/app.rs on_close
BO-0552	DockTabs	detached	drag_redock	N_A	NONE_BY_DESIGN	POINTER+PRODUCT	A detached panel returns to its saved main-window tile through the explicit Dock action or native window close; the browser baseline defines no cross-window tab-drag contract.	Browsers define no cross-window docking primitive; detached header exposes an explicit Dock action and native close reattaches to the saved tile without duplication
BO-0553	DockTabs	docked	small_window_overflow	PASS	CLOSED_TEST	HTML+APG_TABS	All tab labels remain reachable at supported small window sizes and the strip scrolls horizontally when needed.	ui/styles.css .ptabs overflow-x:auto plus gui every_panel_tab_remains_reachable
BO-0554	AllPanels	docked	outside_menu_dismiss	ADAPTER	CLOSED_TEST	APG_MENU	Outside primary press closes the top menu and is consumed before Stage or Timeline receive it.	ui/semantic_menu.rs MenuDismiss plus gui outside_menu_click_is_consumed_before_the_stage
BO-0555	AllPanels	detached	outside_context_dismiss	ADAPTER	CLOSED_STATIC	APG_MENU	Outside primary press closes a detached context or choice popup and does not mutate the underlying surface.	detached ChoiceDismiss and ContextMenu shared components
BO-0556	AllPanels	docked+detached	coalesced_events	N_A	NONE_BY_DESIGN	POINTER	Current direct manipulation evaluates the latest point and commits the final point; it is not freehand ink and stores no raw pointer sample stream.	No product command consumes getCoalescedEvents
BO-0557	AllPanels	docked+detached	predicted_events	N_A	NONE_BY_DESIGN	POINTER	Speculative pointer samples would show geometry the user did not commit, so preview uses observed samples only.	No product command consumes getPredictedEvents
BO-0558	AllPanels	docked+detached	pressure_tilt_twist	N_A	NONE_BY_DESIGN	POINTER	No accepted brush or pen-pressure editing tool exists in these eight panels; adding device axes without a typed edit meaning would create hidden behavior.	Current pointer edits use position buttons and modifiers only
